iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AUT,Europe,Austria,2021-08-12,660710.0,874.0,594.286,13169.0,3.0,2.714,73908.088,97.767,66.478,1473.106,0.336,0.304,1.33,49.0,5.481,199.0,22.26,,,,,70556406.0,447807.0,7908.065,50.191,331381.0,37.142,0.0018,557.6,tests performed,10309199.0,5476005.0,5058848.0,4513.0,31409.0,33110.0,115.32,61.26,56.59,0.05,3704.0,6628.0,0.074,53.08,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-13,661569.0,859.0,646.0,13169.0,0.0,2.286,74004.177,96.089,72.263,1473.106,0.0,0.256,1.35,49.0,5.481,207.0,23.155,,,,,70836953.0,280547.0,7939.509,31.444,330203.0,37.01,0.002,511.2,tests performed,10336206.0,5482789.0,5081230.0,4671.0,27007.0,30206.0,115.62,61.33,56.84,0.05,3379.0,6143.0,0.069,53.03,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-14,662537.0,968.0,698.429,13171.0,2.0,1.857,74112.459,108.282,78.127,1473.329,0.224,0.208,1.35,53.0,5.929,220.0,24.61,,,,,71181744.0,344791.0,7978.154,38.645,320722.0,35.947,0.0022,459.2,tests performed,10354931.0,5488448.0,5095849.0,4703.0,18725.0,28553.0,115.83,61.39,57.0,0.05,3194.0,5856.0,0.066,53.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-15,663488.0,951.0,752.714,13174.0,3.0,1.857,74218.84,106.38,84.2,1473.665,0.336,0.208,1.36,58.0,6.488,240.0,26.847,,,,,71577449.0,395705.0,8022.505,44.351,327749.0,36.735,0.0023,435.4,tests performed,10364311.0,5490514.0,5103873.0,4727.0,9380.0,26244.0,115.94,61.42,57.09,0.05,2936.0,5573.0,0.062,52.98,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,9169.8,6.78,11.65,1025.74864225168
AUT,Europe,Austria,2021-08-16,664321.0,833.0,791.286,13179.0,5.0,2.429,74312.02,93.181,88.514,1474.224,0.559,0.272,1.35,64.0,7.159,257.0,28.748,,,,,71867850.0,290401.0,8055.054,32.549,332844.0,37.306,0.0024,420.6,tests performed,10388191.0,5495005.0,5124402.0,4800.0,23880.0,27371.0,116.2,61.47,57.32,0.05,3062.0,5584.0,0.062,52.94,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-17,665118.0,797.0,842.857,13180.0,1.0,2.286,74401.174,89.154,94.283,1474.336,0.112,0.256,1.35,60.0,6.712,274.0,30.65,,,,,72155255.0,287405.0,8087.267,32.213,330153.0,37.004,0.0026,391.7,tests performed,10413798.0,5501659.0,5145026.0,4931.0,25607.0,25205.0,116.49,61.54,57.55,0.06,2819.0,5706.0,0.064,52.89,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-18,665993.0,875.0,879.571,13180.0,0.0,2.0,74499.053,97.879,98.39,1474.336,0.0,0.224,1.34,62.0,6.935,288.0,32.216,,,,,72424887.0,269632.0,8117.487,30.221,330898.0,37.088,0.0027,376.2,tests performed,10439992.0,5509034.0,5165412.0,5131.0,26194.0,23172.0,116.78,61.62,57.78,0.06,2592.0,5713.0,0.064,52.85,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-19,667207.0,1214.0,928.143,13180.0,0.0,1.571,74634.853,135.8,103.824,1474.336,0.0,0.176,1.34,68.0,7.607,287.0,32.104,,,,,72867745.0,442858.0,8167.123,49.636,330191.0,37.008,0.0028,355.8,tests performed,10465774.0,5516702.0,5185459.0,5307.0,25782.0,22368.0,117.07,61.71,58.01,0.06,2502.0,5814.0,0.065,52.8,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-20,668498.0,1291.0,989.857,13182.0,2.0,1.857,74779.266,144.413,110.727,1474.56,0.224,0.208,1.33,69.0,7.718,315.0,35.236,,,,,73136356.0,268611.0,8197.23,30.106,328486.0,36.817,0.003,331.9,tests performed,10492341.0,5526047.0,5205670.0,5484.0,26567.0,22305.0,117.37,61.82,58.23,0.06,2495.0,6180.0,0.069,52.76,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-21,669811.0,1313.0,1039.143,13185.0,3.0,2.0,74926.141,146.874,116.24,1474.895,0.336,0.224,1.32,71.0,7.942,331.0,37.026,,,,,73502548.0,366192.0,8238.273,41.043,331543.0,37.16,0.0031,319.1,tests performed,10509395.0,5532992.0,5218591.0,5598.0,17054.0,22066.0,117.56,61.89,58.38,0.06,2468.0,6363.0,0.071,52.73,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-22,671097.0,1286.0,1087.0,13187.0,2.0,1.857,75069.995,143.854,121.594,1475.119,0.224,0.208,1.31,73.0,8.166,351.0,39.263,,,,,73832634.0,330086.0,8275.27,36.997,322169.0,36.109,0.0034,296.4,tests performed,10517322.0,5536533.0,5223703.0,5631.0,7927.0,21859.0,117.65,61.93,58.43,0.06,2445.0,6574.0,0.074,52.72,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,9304.6,6.8,9.07,1040.82758802754
AUT,Europe,Austria,2021-08-23,672203.0,1106.0,1126.0,13190.0,3.0,1.571,75193.714,123.719,125.956,1475.455,0.336,0.176,1.29,74.0,8.278,380.0,42.507,,,,,74116688.0,284054.0,8307.107,31.837,321263.0,36.008,0.0035,285.3,tests performed,10526586.0,5540202.0,5230215.0,5769.0,9264.0,19771.0,117.75,61.97,58.51,0.06,2212.0,6457.0,0.072,52.7,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-24,673186.0,983.0,1152.571,13192.0,2.0,1.714,75303.674,109.96,128.929,1475.678,0.224,0.192,1.28,86.0,9.62,403.0,45.08,,,,,74394675.0,277987.0,8338.264,31.157,319917.0,35.857,0.0036,277.6,tests performed,10546605.0,5551545.0,5242121.0,5982.0,20019.0,18972.0,117.98,62.1,58.64,0.07,2122.0,7127.0,0.08,52.67,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-25,674341.0,1155.0,1192.571,13198.0,6.0,2.571,75432.874,129.2,133.403,1476.35,0.671,0.288,1.26,88.0,9.844,420.0,46.982,,,,,74676120.0,281445.0,8369.809,31.545,321605.0,36.046,0.0037,269.7,tests performed,10562407.0,5558892.0,5252243.0,6195.0,15802.0,17488.0,118.15,62.18,58.75,0.07,1956.0,7123.0,0.08,52.65,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-26,675959.0,1618.0,1250.286,13200.0,2.0,2.857,75613.866,180.992,139.859,1476.573,0.224,0.32,1.24,94.0,10.515,409.0,45.751,,,,,75098854.0,422734.0,8417.189,47.381,318730.0,35.724,0.0039,254.9,tests performed,10584373.0,5567687.0,5267802.0,6489.0,21966.0,16943.0,118.4,62.28,58.93,0.07,1895.0,7284.0,0.081,52.62,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-27,677412.0,1453.0,1273.429,13206.0,6.0,3.429,75776.401,162.535,142.448,1477.244,0.671,0.384,1.23,105.0,11.745,421.0,47.094,,,,,75354301.0,255447.0,8445.82,28.631,316849.0,35.513,0.004,248.8,tests performed,10603805.0,5577146.0,5280261.0,6756.0,19432.0,15923.0,118.62,62.39,59.07,0.08,1781.0,7300.0,0.082,52.59,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-28,678816.0,1404.0,1286.429,13209.0,3.0,3.429,75933.454,157.054,143.902,1477.58,0.336,0.384,1.22,110.0,12.305,425.0,47.541,,,,,75680725.0,326424.0,8482.406,36.586,311168.0,34.876,0.0041,241.9,tests performed,10613345.0,5582949.0,5285665.0,6833.0,9540.0,14850.0,118.72,62.45,59.13,0.08,1661.0,7137.0,0.08,52.58,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-29,680191.0,1375.0,1299.143,13215.0,6.0,4.0,76087.264,153.81,145.324,1478.251,0.671,0.447,1.21,113.0,12.64,456.0,51.009,,,,,76013008.0,332283.0,8519.649,37.243,311482.0,34.911,0.0042,239.8,tests performed,10616895.0,5584676.0,5288038.0,6871.0,3550.0,14225.0,118.76,62.47,59.15,0.08,1591.0,6878.0,0.077,52.57,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,9412.2,6.81,7.37,1052.8638978605
AUT,Europe,Austria,2021-08-30,681537.0,1346.0,1333.429,13224.0,9.0,4.857,76237.83,150.566,149.159,1479.258,1.007,0.543,1.2,124.0,13.871,479.0,53.582,,,,,76243642.0,230634.0,8545.499,25.85,303851.0,34.056,0.0044,227.9,tests performed,10626567.0,5589397.0,5294139.0,7014.0,9672.0,14283.0,118.87,62.52,59.22,0.08,1598.0,7028.0,0.079,52.56,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-08-31,682620.0,1083.0,1347.714,13227.0,3.0,5.0,76358.976,121.146,150.757,1479.594,0.336,0.559,1.2,133.0,14.878,526.0,58.839,,,,,76518104.0,274462.0,8576.261,30.762,303347.0,34.0,0.0044,225.1,tests performed,10644615.0,5600130.0,5303998.0,7308.0,18048.0,14001.0,119.07,62.64,59.33,0.08,1566.0,6941.0,0.078,52.54,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-01,683900.0,1280.0,1365.571,13230.0,3.0,4.571,76502.159,143.183,152.755,1479.929,0.336,0.511,1.2,141.0,15.772,542.0,60.629,,,,,76800531.0,282427.0,8607.916,31.655,303487.0,34.015,0.0045,222.2,tests performed,10659453.0,5608129.0,5312347.0,7778.0,14838.0,13864.0,119.24,62.73,59.42,0.09,1551.0,7034.0,0.079,52.52,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-02,685752.0,1852.0,1399.0,13234.0,4.0,4.857,76709.327,207.168,156.494,1480.377,0.447,0.543,1.2,143.0,15.996,539.0,60.293,,,,,77211762.0,411231.0,8654.007,46.091,301844.0,33.831,0.0046,215.8,tests performed,10675622.0,5615708.0,5321769.0,8592.0,16169.0,13036.0,119.42,62.82,59.53,0.1,1458.0,6860.0,0.077,52.5,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-03,687309.0,1557.0,1413.857,13238.0,4.0,4.571,76883.495,174.169,158.156,1480.824,0.447,0.511,1.19,153.0,17.115,549.0,61.412,,,,,77475962.0,264200.0,8683.619,29.612,303094.0,33.971,0.0047,214.4,tests performed,10692482.0,5625127.0,5330917.0,9731.0,16860.0,12668.0,119.61,62.92,59.63,0.11,1417.0,6854.0,0.077,52.48,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-04,689001.0,1692.0,1455.0,13246.0,8.0,5.286,77072.765,189.27,162.759,1481.719,0.895,0.591,1.2,154.0,17.227,549.0,61.412,,,,,77818341.0,342379.0,8721.993,38.374,305374.0,34.227,0.0048,209.9,tests performed,10707062.0,5632726.0,5339320.0,10638.0,14580.0,13388.0,119.77,63.01,59.73,0.12,1498.0,7111.0,0.08,52.46,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-05,690933.0,1932.0,1534.571,13252.0,6.0,5.286,77288.882,216.117,171.66,1482.39,0.671,0.591,1.21,157.0,17.562,552.0,61.748,,,,,78193740.0,375399.0,8764.069,42.075,311533.0,34.917,0.0049,203.0,tests performed,10709419.0,5634012.0,5340784.0,10698.0,2357.0,13218.0,119.8,63.02,59.74,0.12,1479.0,7048.0,0.079,52.46,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,9501.8,6.8,6.17,1062.8866986136
AUT,Europe,Austria,2021-09-06,692509.0,1576.0,1567.429,13261.0,9.0,5.286,77465.176,176.294,175.335,1483.397,1.007,0.591,1.21,171.0,19.128,584.0,65.327,,,,,78531851.0,338111.0,8801.965,37.896,326887.0,36.638,0.0048,208.5,tests performed,10717161.0,5637841.0,5344934.0,11337.0,7742.0,12942.0,119.88,63.07,59.79,0.13,1448.0,6921.0,0.077,52.45,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-07,693900.0,1391.0,1611.429,13270.0,9.0,6.143,77620.775,155.6,180.257,1484.404,1.007,0.687,1.21,172.0,19.24,628.0,70.249,,,,,78870408.0,338557.0,8839.911,37.946,336043.0,37.664,0.0048,208.5,tests performed,10733367.0,5647467.0,5352297.0,12513.0,16206.0,12679.0,120.07,63.17,59.87,0.14,1418.0,6762.0,0.076,52.43,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-08,695701.0,1801.0,1685.857,13274.0,4.0,6.286,77822.238,201.463,188.583,1484.851,0.447,0.703,1.2,188.0,21.03,656.0,73.381,,,,,79310183.0,439775.0,8889.201,49.291,358522.0,40.184,0.0047,212.7,tests performed,10748631.0,5655993.0,5359968.0,13546.0,15264.0,12740.0,120.24,63.27,59.96,0.15,1425.0,6838.0,0.076,52.41,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-09,698001.0,2300.0,1749.857,13282.0,8.0,6.857,78079.52,257.282,195.742,1485.746,0.895,0.767,1.19,186.0,20.806,657.0,73.493,,,,,79658152.0,347969.0,8928.202,39.001,349484.0,39.171,0.005,199.7,tests performed,10765440.0,5665151.0,5368449.0,14859.0,16809.0,12831.0,120.42,63.37,60.05,0.17,1435.0,7063.0,0.079,46.29,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-10,700170.0,2169.0,1837.286,13290.0,8.0,7.429,78322.147,242.628,205.522,1486.641,0.895,0.831,1.19,181.0,20.247,678.0,75.842,,,,,79979782.0,321630.0,8964.251,36.049,357689.0,40.09,0.0051,194.7,tests performed,10785207.0,5676738.0,5378105.0,16145.0,19767.0,13246.0,120.65,63.5,60.16,0.18,1482.0,7373.0,0.082,46.27,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-11,702509.0,2339.0,1929.714,13300.0,10.0,7.714,78583.792,261.644,215.861,1487.759,1.119,0.863,1.18,173.0,19.352,685.0,76.625,,,,,80337893.0,358111.0,9004.389,40.138,359936.0,40.342,0.0054,186.5,tests performed,10799256.0,5686392.0,5385972.0,16672.0,14049.0,13171.0,120.8,63.61,60.25,0.19,1473.0,7667.0,0.086,46.25,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-12,704755.0,2246.0,1974.571,13311.0,11.0,8.429,78835.033,251.241,220.879,1488.99,1.23,0.943,1.16,182.0,20.359,710.0,79.422,,,,,80702842.0,364949.0,9045.293,40.904,358443.0,40.175,0.0055,181.5,tests performed,10802494.0,5688205.0,5387921.0,16786.0,3238.0,13296.0,120.84,63.63,60.27,0.19,1487.0,7742.0,0.087,46.25,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,9726.0,6.89,15.98,1087.96607281945
AUT,Europe,Austria,2021-09-13,706592.0,1837.0,2011.857,13318.0,7.0,8.143,79040.523,205.49,225.05,1489.773,0.783,0.911,1.14,189.0,21.142,759.0,84.903,,,,,81012773.0,309931.0,9080.03,34.738,354417.0,39.724,0.0057,176.2,tests performed,10811936.0,5692880.0,5392597.0,18002.0,9442.0,13539.0,120.94,63.68,60.32,0.2,1514.0,7863.0,0.088,46.24,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-14,707982.0,1390.0,2011.714,13321.0,3.0,7.286,79196.01,155.488,225.034,1490.109,0.336,0.815,1.12,201.0,22.484,805.0,90.049,,,,,81383866.0,371093.0,9121.623,41.593,359065.0,40.245,0.0056,178.5,tests performed,10832064.0,5703407.0,5401444.0,20098.0,20128.0,14100.0,121.17,63.8,60.42,0.22,1577.0,7991.0,0.089,46.23,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-15,709830.0,1848.0,2018.429,13330.0,9.0,8.0,79402.731,206.72,225.785,1491.115,1.007,0.895,1.1,196.0,21.925,814.0,91.055,,,,,81737713.0,353847.0,9161.282,39.66,346790.0,38.869,0.0058,171.8,tests performed,10849830.0,5712682.0,5409021.0,22877.0,17766.0,14457.0,121.37,63.9,60.51,0.26,1617.0,8098.0,0.091,46.76,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-16,712430.0,2600.0,2061.286,13345.0,15.0,9.0,79693.571,290.84,230.579,1492.793,1.678,1.007,1.08,202.0,22.596,823.0,92.062,,,,,82216463.0,478750.0,9214.941,53.659,365473.0,40.963,0.0056,177.3,tests performed,10869279.0,5722864.0,5417320.0,25985.0,19449.0,14834.0,121.59,64.02,60.6,0.29,1659.0,8245.0,0.092,46.74,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-17,714748.0,2318.0,2082.571,13357.0,12.0,9.571,79952.866,259.295,232.96,1494.136,1.342,1.071,1.06,207.0,23.155,851.0,95.194,,,,,82500720.0,284257.0,9246.801,31.86,360134.0,40.364,0.0058,172.9,tests performed,10894339.0,5737468.0,5427370.0,29006.0,25060.0,15590.0,121.87,64.18,60.71,0.32,1744.0,8676.0,0.097,46.73,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-18,716960.0,2212.0,2064.429,13368.0,11.0,9.714,80200.304,247.438,230.93,1495.366,1.23,1.087,1.04,213.0,23.827,865.0,96.76,,,,,82868432.0,367712.0,9288.015,41.214,361506.0,40.518,0.0057,175.1,tests performed,10907464.0,5745404.0,5433859.0,29816.0,13125.0,15458.0,122.01,64.27,60.78,0.33,1729.0,8430.0,0.094,55.05,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-19,718988.0,2028.0,2033.286,13379.0,11.0,9.714,80427.159,226.855,227.447,1496.597,1.23,1.087,1.02,217.0,24.274,861.0,96.313,,,,,83242754.0,374322.0,9329.97,41.955,362845.0,40.668,0.0056,178.5,tests performed,10911336.0,5747029.0,5436393.0,30036.0,3872.0,15549.0,122.06,64.29,60.81,0.34,1739.0,8403.0,0.094,55.04,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,9855.6,6.91,8.94,1102.46333819447
AUT,Europe,Austria,2021-09-20,720417.0,1429.0,1975.0,13386.0,7.0,9.714,80587.009,159.85,220.927,1497.38,0.783,1.087,1.0,220.0,24.61,884.0,98.886,,,,,83522155.0,279401.0,9361.285,31.316,358483.0,40.179,0.0055,181.5,tests performed,10921994.0,5751945.0,5441119.0,32319.0,10658.0,15723.0,122.18,64.34,60.87,0.36,1759.0,8438.0,0.094,55.03,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-21,721756.0,1339.0,1967.714,13405.0,19.0,12.0,80736.792,149.783,220.112,1499.505,2.125,1.342,0.98,216.0,24.162,880.0,98.438,,,,,83784581.0,262426.0,9390.698,29.413,342959.0,38.439,0.0057,174.3,tests performed,10943621.0,5761894.0,5450711.0,36917.0,21627.0,15937.0,122.42,64.45,60.97,0.41,1783.0,8355.0,0.093,55.02,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-22,723134.0,1378.0,1900.571,13417.0,12.0,12.429,80890.937,154.145,212.601,1500.847,1.342,1.39,0.97,218.0,24.386,861.0,96.313,,,,,84232566.0,447985.0,9440.909,50.211,356408.0,39.947,0.0053,187.5,tests performed,10965675.0,5771670.0,5458664.0,43035.0,22054.0,16549.0,122.66,64.56,61.06,0.48,1851.0,8427.0,0.094,55.0,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-23,725243.0,2109.0,1830.429,13426.0,9.0,11.571,81126.854,235.916,204.755,1501.854,1.007,1.294,0.96,219.0,24.498,855.0,95.642,,,,,84729922.0,497356.0,9496.654,55.744,359066.0,40.245,0.0051,196.2,tests performed,10984800.0,5780995.0,5466316.0,47203.0,19125.0,16503.0,122.88,64.67,61.15,0.53,1846.0,8304.0,0.093,54.98,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-24,727082.0,1839.0,1762.0,13437.0,11.0,11.429,81332.567,205.714,197.1,1503.085,1.23,1.278,0.97,225.0,25.169,867.0,96.984,,,,,85034047.0,304125.0,9530.74,34.087,361904.0,40.563,0.0049,205.4,tests performed,11010096.0,5795806.0,5477313.0,50956.0,25296.0,16537.0,123.16,64.83,61.27,0.57,1850.0,8334.0,0.093,54.96,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-25,728899.0,1817.0,1705.571,13447.0,10.0,11.286,81535.82,203.253,190.788,1504.203,1.119,1.262,0.97,225.0,25.169,848.0,94.859,,,,,85386960.0,352913.0,9570.295,39.555,359790.0,40.326,0.0047,210.9,tests performed,11022014.0,5801706.0,5483182.0,52899.0,11918.0,16364.0,123.29,64.9,61.34,0.59,1831.0,8043.0,0.09,54.95,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-26,730728.0,1829.0,1677.143,13456.0,9.0,11.0,81740.415,204.595,187.608,1505.21,1.007,1.23,0.98,225.0,25.169,861.0,96.313,,,,,85737129.0,350169.0,9609.543,39.247,356339.0,39.939,0.0047,212.5,tests performed,11024697.0,5803053.0,5484526.0,53366.0,2683.0,16194.0,123.32,64.91,61.35,0.6,1811.0,8003.0,0.09,54.95,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,9984.0,6.93,8.86,1116.82636963082
AUT,Europe,Austria,2021-09-27,732114.0,1386.0,1671.0,13470.0,14.0,12.0,81895.455,155.04,186.921,1506.776,1.566,1.342,0.99,245.0,27.406,893.0,99.892,,,,,86033575.0,296446.0,9642.769,33.226,358774.0,40.212,0.0047,214.7,tests performed,11035940.0,5808048.0,5488929.0,56193.0,11243.0,16278.0,123.45,64.97,61.4,0.63,1821.0,8015.0,0.09,54.94,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
AUT,Europe,Austria,2021-09-28,733499.0,1385.0,1677.571,13481.0,11.0,10.857,82050.383,154.928,187.656,1508.006,1.23,1.214,1.0,239.0,26.735,887.0,99.221,,,,,86391854.0,358279.0,9682.925,40.156,372468.0,41.747,0.0045,222.0,tests performed,11055414.0,5815882.0,5497476.0,61134.0,19474.0,15970.0,123.67,65.06,61.5,0.68,1786.0,7713.0,0.086,54.92,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,,7.37,81.54,0.922,8939617.0,,,,
